index,forgetting_events,index_info
30180,12.0,"(301, 80)"
30181,5.0,"(301, 81)"
30182,10.0,"(301, 82)"
30183,2.0,"(301, 83)"
30184,3.0,"(301, 84)"
30185,6.0,"(301, 85)"
30186,1.0,"(301, 86)"
30187,8.0,"(301, 87)"
30188,4.0,"(301, 88)"
30189,14.0,"(301, 89)"
30190,2.0,"(301, 90)"
30191,11.0,"(301, 91)"
30192,9.223372036854776e+18,"(301, 92)"
30193,7.0,"(301, 93)"
30194,5.0,"(301, 94)"
30195,6.0,"(301, 95)"
30196,8.0,"(301, 96)"
30197,11.0,"(301, 97)"
30198,5.0,"(301, 98)"
30199,10.0,"(301, 99)"
30200,2.0,"(302, 0)"
30201,5.0,"(302, 1)"
30202,8.0,"(302, 2)"
30203,1.0,"(302, 3)"
30204,9.223372036854776e+18,"(302, 4)"
30205,6.0,"(302, 5)"
30206,4.0,"(302, 6)"
30207,9.0,"(302, 7)"
30208,2.0,"(302, 8)"
30209,1.0,"(302, 9)"
30210,3.0,"(302, 10)"
30211,7.0,"(302, 11)"
30212,3.0,"(302, 12)"
30213,8.0,"(302, 13)"
30214,9.223372036854776e+18,"(302, 14)"
30215,13.0,"(302, 15)"
30216,13.0,"(302, 16)"
30217,7.0,"(302, 17)"
30218,9.0,"(302, 18)"
30219,9.0,"(302, 19)"
30220,3.0,"(302, 20)"
30221,12.0,"(302, 21)"
30222,8.0,"(302, 22)"
30223,12.0,"(302, 23)"
30224,9.0,"(302, 24)"
30225,14.0,"(302, 25)"
30226,9.0,"(302, 26)"
30227,14.0,"(302, 27)"
30228,8.0,"(302, 28)"
30229,4.0,"(302, 29)"
30230,3.0,"(302, 30)"
30231,7.0,"(302, 31)"
30232,7.0,"(302, 32)"
30233,2.0,"(302, 33)"
30234,11.0,"(302, 34)"
30235,10.0,"(302, 35)"
30236,7.0,"(302, 36)"
30237,10.0,"(302, 37)"
30238,7.0,"(302, 38)"
30239,5.0,"(302, 39)"
30240,9.223372036854776e+18,"(302, 40)"
30241,2.0,"(302, 41)"
30242,3.0,"(302, 42)"
30243,10.0,"(302, 43)"
30244,10.0,"(302, 44)"
30245,3.0,"(302, 45)"
30246,9.223372036854776e+18,"(302, 46)"
30247,1.0,"(302, 47)"
30248,3.0,"(302, 48)"
30249,6.0,"(302, 49)"
30250,5.0,"(302, 50)"
30251,2.0,"(302, 51)"
30252,1.0,"(302, 52)"
30253,10.0,"(302, 53)"
30254,2.0,"(302, 54)"
30255,10.0,"(302, 55)"
30256,10.0,"(302, 56)"
30257,11.0,"(302, 57)"
30258,8.0,"(302, 58)"
30259,5.0,"(302, 59)"
30260,7.0,"(302, 60)"
30261,4.0,"(302, 61)"
30262,1.0,"(302, 62)"
30263,2.0,"(302, 63)"
30264,1.0,"(302, 64)"
30265,2.0,"(302, 65)"
30266,9.0,"(302, 66)"
30267,1.0,"(302, 67)"
30268,1.0,"(302, 68)"
30269,14.0,"(302, 69)"
30270,9.223372036854776e+18,"(302, 70)"
30271,15.0,"(302, 71)"
30272,10.0,"(302, 72)"
30273,6.0,"(302, 73)"
30274,1.0,"(302, 74)"
30275,7.0,"(302, 75)"
30276,2.0,"(302, 76)"
30277,9.223372036854776e+18,"(302, 77)"
30278,1.0,"(302, 78)"
30279,10.0,"(302, 79)"
30280,9.0,"(302, 80)"
30281,8.0,"(302, 81)"
30282,5.0,"(302, 82)"
30283,8.0,"(302, 83)"
30284,12.0,"(302, 84)"
30285,3.0,"(302, 85)"
30286,4.0,"(302, 86)"
30287,3.0,"(302, 87)"
30288,1.0,"(302, 88)"
30289,2.0,"(302, 89)"
30290,4.0,"(302, 90)"
30291,8.0,"(302, 91)"
30292,4.0,"(302, 92)"
30293,0.0,"(302, 93)"
30294,5.0,"(302, 94)"
30295,13.0,"(302, 95)"
30296,12.0,"(302, 96)"
30297,9.0,"(302, 97)"
30298,9.0,"(302, 98)"
30299,6.0,"(302, 99)"
30300,9.0,"(303, 0)"
30301,1.0,"(303, 1)"
30302,5.0,"(303, 2)"
30303,0.0,"(303, 3)"
30304,11.0,"(303, 4)"
30305,9.223372036854776e+18,"(303, 5)"
30306,12.0,"(303, 6)"
30307,7.0,"(303, 7)"
30308,3.0,"(303, 8)"
30309,10.0,"(303, 9)"
30310,9.223372036854776e+18,"(303, 10)"
30311,9.223372036854776e+18,"(303, 11)"
30312,9.223372036854776e+18,"(303, 12)"
30313,10.0,"(303, 13)"
30314,8.0,"(303, 14)"
30315,3.0,"(303, 15)"
30316,11.0,"(303, 16)"
30317,4.0,"(303, 17)"
30318,3.0,"(303, 18)"
30319,2.0,"(303, 19)"
30320,10.0,"(303, 20)"
30321,1.0,"(303, 21)"
30322,10.0,"(303, 22)"
30323,4.0,"(303, 23)"
30324,11.0,"(303, 24)"
30325,6.0,"(303, 25)"
30326,9.0,"(303, 26)"
30327,7.0,"(303, 27)"
30328,9.0,"(303, 28)"
30329,8.0,"(303, 29)"
30330,9.0,"(303, 30)"
30331,0.0,"(303, 31)"
30332,4.0,"(303, 32)"
30333,4.0,"(303, 33)"
30334,1.0,"(303, 34)"
30335,4.0,"(303, 35)"
30336,14.0,"(303, 36)"
30337,12.0,"(303, 37)"
30338,2.0,"(303, 38)"
30339,6.0,"(303, 39)"
30340,3.0,"(303, 40)"
30341,5.0,"(303, 41)"
30342,9.0,"(303, 42)"
30343,10.0,"(303, 43)"
30344,9.0,"(303, 44)"
30345,6.0,"(303, 45)"
30346,6.0,"(303, 46)"
30347,8.0,"(303, 47)"
30348,1.0,"(303, 48)"
30349,5.0,"(303, 49)"
30350,1.0,"(303, 50)"
30351,5.0,"(303, 51)"
30352,7.0,"(303, 52)"
30353,9.0,"(303, 53)"
30354,5.0,"(303, 54)"
30355,9.223372036854776e+18,"(303, 55)"
30356,11.0,"(303, 56)"
30357,0.0,"(303, 57)"
30358,9.223372036854776e+18,"(303, 58)"
30359,9.0,"(303, 59)"
30360,9.0,"(303, 60)"
30361,4.0,"(303, 61)"
30362,1.0,"(303, 62)"
30363,10.0,"(303, 63)"
30364,9.0,"(303, 64)"
30365,7.0,"(303, 65)"
30366,8.0,"(303, 66)"
30367,7.0,"(303, 67)"
30368,3.0,"(303, 68)"
30369,9.0,"(303, 69)"
30370,11.0,"(303, 70)"
30371,6.0,"(303, 71)"
30372,1.0,"(303, 72)"
30373,8.0,"(303, 73)"
30374,3.0,"(303, 74)"
30375,1.0,"(303, 75)"
30376,2.0,"(303, 76)"
30377,4.0,"(303, 77)"
30378,5.0,"(303, 78)"
30379,6.0,"(303, 79)"
30380,12.0,"(303, 80)"
30381,11.0,"(303, 81)"
30382,11.0,"(303, 82)"
30383,12.0,"(303, 83)"
30384,3.0,"(303, 84)"
30385,6.0,"(303, 85)"
30386,10.0,"(303, 86)"
30387,8.0,"(303, 87)"
30388,5.0,"(303, 88)"
30389,6.0,"(303, 89)"
30390,2.0,"(303, 90)"
30391,2.0,"(303, 91)"
30392,11.0,"(303, 92)"
30393,1.0,"(303, 93)"
30394,9.0,"(303, 94)"
30395,4.0,"(303, 95)"
30396,9.0,"(303, 96)"
30397,4.0,"(303, 97)"
30398,11.0,"(303, 98)"
30399,13.0,"(303, 99)"
30400,7.0,"(304, 0)"
30401,8.0,"(304, 1)"
30402,7.0,"(304, 2)"
30403,1.0,"(304, 3)"
30404,0.0,"(304, 4)"
30405,9.223372036854776e+18,"(304, 5)"
30406,4.0,"(304, 6)"
30407,6.0,"(304, 7)"
30408,7.0,"(304, 8)"
30409,2.0,"(304, 9)"
30410,6.0,"(304, 10)"
30411,4.0,"(304, 11)"
30412,11.0,"(304, 12)"
30413,4.0,"(304, 13)"
30414,1.0,"(304, 14)"
30415,9.223372036854776e+18,"(304, 15)"
30416,3.0,"(304, 16)"
30417,8.0,"(304, 17)"
30418,12.0,"(304, 18)"
30419,11.0,"(304, 19)"
30420,9.0,"(304, 20)"
30421,3.0,"(304, 21)"
30422,2.0,"(304, 22)"
30423,1.0,"(304, 23)"
30424,6.0,"(304, 24)"
30425,9.0,"(304, 25)"
30426,9.223372036854776e+18,"(304, 26)"
30427,7.0,"(304, 27)"
30428,1.0,"(304, 28)"
30429,3.0,"(304, 29)"
30430,2.0,"(304, 30)"
30431,9.0,"(304, 31)"
30432,7.0,"(304, 32)"
30433,4.0,"(304, 33)"
30434,2.0,"(304, 34)"
30435,3.0,"(304, 35)"
30436,7.0,"(304, 36)"
30437,9.0,"(304, 37)"
30438,12.0,"(304, 38)"
30439,6.0,"(304, 39)"
30440,8.0,"(304, 40)"
30441,7.0,"(304, 41)"
30442,4.0,"(304, 42)"
30443,1.0,"(304, 43)"
30444,9.223372036854776e+18,"(304, 44)"
30445,8.0,"(304, 45)"
30446,3.0,"(304, 46)"
30447,7.0,"(304, 47)"
30448,9.223372036854776e+18,"(304, 48)"
30449,6.0,"(304, 49)"
30450,12.0,"(304, 50)"
30451,9.223372036854776e+18,"(304, 51)"
30452,8.0,"(304, 52)"
30453,4.0,"(304, 53)"
30454,8.0,"(304, 54)"
30455,13.0,"(304, 55)"
30456,3.0,"(304, 56)"
30457,8.0,"(304, 57)"
30458,4.0,"(304, 58)"
30459,8.0,"(304, 59)"
30460,11.0,"(304, 60)"
30461,8.0,"(304, 61)"
30462,6.0,"(304, 62)"
30463,12.0,"(304, 63)"
30464,8.0,"(304, 64)"
30465,11.0,"(304, 65)"
30466,9.223372036854776e+18,"(304, 66)"
30467,0.0,"(304, 67)"
30468,9.0,"(304, 68)"
30469,8.0,"(304, 69)"
30470,1.0,"(304, 70)"
30471,3.0,"(304, 71)"
30472,8.0,"(304, 72)"
30473,2.0,"(304, 73)"
30474,13.0,"(304, 74)"
30475,6.0,"(304, 75)"
30476,2.0,"(304, 76)"
30477,9.0,"(304, 77)"
30478,9.223372036854776e+18,"(304, 78)"
30479,8.0,"(304, 79)"
30480,7.0,"(304, 80)"
30481,12.0,"(304, 81)"
30482,1.0,"(304, 82)"
30483,11.0,"(304, 83)"
30484,3.0,"(304, 84)"
30485,3.0,"(304, 85)"
30486,6.0,"(304, 86)"
30487,4.0,"(304, 87)"
30488,7.0,"(304, 88)"
30489,8.0,"(304, 89)"
30490,5.0,"(304, 90)"
30491,10.0,"(304, 91)"
30492,9.0,"(304, 92)"
30493,5.0,"(304, 93)"
30494,0.0,"(304, 94)"
30495,9.0,"(304, 95)"
30496,9.0,"(304, 96)"
30497,0.0,"(304, 97)"
30498,4.0,"(304, 98)"
30499,2.0,"(304, 99)"
30500,9.0,"(305, 0)"
30501,9.223372036854776e+18,"(305, 1)"
30502,5.0,"(305, 2)"
30503,6.0,"(305, 3)"
30504,12.0,"(305, 4)"
30505,7.0,"(305, 5)"
30506,13.0,"(305, 6)"
30507,9.223372036854776e+18,"(305, 7)"
30508,4.0,"(305, 8)"
30509,1.0,"(305, 9)"
30510,9.0,"(305, 10)"
30511,3.0,"(305, 11)"
30512,2.0,"(305, 12)"
30513,6.0,"(305, 13)"
30514,3.0,"(305, 14)"
30515,4.0,"(305, 15)"
30516,2.0,"(305, 16)"
30517,8.0,"(305, 17)"
30518,9.223372036854776e+18,"(305, 18)"
30519,5.0,"(305, 19)"
30520,11.0,"(305, 20)"
30521,9.223372036854776e+18,"(305, 21)"
30522,11.0,"(305, 22)"
30523,9.223372036854776e+18,"(305, 23)"
30524,9.223372036854776e+18,"(305, 24)"
30525,9.0,"(305, 25)"
30526,1.0,"(305, 26)"
30527,7.0,"(305, 27)"
30528,3.0,"(305, 28)"
30529,8.0,"(305, 29)"
30530,4.0,"(305, 30)"
30531,0.0,"(305, 31)"
30532,2.0,"(305, 32)"
30533,11.0,"(305, 33)"
30534,1.0,"(305, 34)"
30535,8.0,"(305, 35)"
30536,7.0,"(305, 36)"
30537,3.0,"(305, 37)"
30538,7.0,"(305, 38)"
30539,3.0,"(305, 39)"
30540,11.0,"(305, 40)"
30541,4.0,"(305, 41)"
30542,8.0,"(305, 42)"
30543,3.0,"(305, 43)"
30544,0.0,"(305, 44)"
30545,12.0,"(305, 45)"
30546,7.0,"(305, 46)"
30547,6.0,"(305, 47)"
30548,1.0,"(305, 48)"
30549,0.0,"(305, 49)"
30550,8.0,"(305, 50)"
30551,5.0,"(305, 51)"
30552,10.0,"(305, 52)"
30553,3.0,"(305, 53)"
30554,3.0,"(305, 54)"
30555,9.223372036854776e+18,"(305, 55)"
30556,0.0,"(305, 56)"
30557,7.0,"(305, 57)"
30558,1.0,"(305, 58)"
30559,12.0,"(305, 59)"
30560,3.0,"(305, 60)"
30561,9.223372036854776e+18,"(305, 61)"
30562,1.0,"(305, 62)"
30563,4.0,"(305, 63)"
30564,8.0,"(305, 64)"
30565,11.0,"(305, 65)"
30566,2.0,"(305, 66)"
30567,7.0,"(305, 67)"
30568,8.0,"(305, 68)"
30569,9.0,"(305, 69)"
30570,8.0,"(305, 70)"
30571,7.0,"(305, 71)"
30572,2.0,"(305, 72)"
30573,8.0,"(305, 73)"
30574,1.0,"(305, 74)"
30575,7.0,"(305, 75)"
30576,1.0,"(305, 76)"
30577,5.0,"(305, 77)"
30578,10.0,"(305, 78)"
30579,3.0,"(305, 79)"
30580,5.0,"(305, 80)"
30581,12.0,"(305, 81)"
30582,11.0,"(305, 82)"
30583,12.0,"(305, 83)"
30584,6.0,"(305, 84)"
30585,3.0,"(305, 85)"
30586,9.0,"(305, 86)"
30587,8.0,"(305, 87)"
30588,7.0,"(305, 88)"
30589,4.0,"(305, 89)"
30590,5.0,"(305, 90)"
30591,4.0,"(305, 91)"
30592,10.0,"(305, 92)"
30593,2.0,"(305, 93)"
30594,4.0,"(305, 94)"
30595,2.0,"(305, 95)"
30596,1.0,"(305, 96)"
30597,3.0,"(305, 97)"
30598,5.0,"(305, 98)"
30599,8.0,"(305, 99)"
30600,5.0,"(306, 0)"
30601,0.0,"(306, 1)"
30602,6.0,"(306, 2)"
30603,7.0,"(306, 3)"
30604,8.0,"(306, 4)"
30605,2.0,"(306, 5)"
30606,7.0,"(306, 6)"
30607,2.0,"(306, 7)"
30608,7.0,"(306, 8)"
30609,9.223372036854776e+18,"(306, 9)"
30610,4.0,"(306, 10)"
30611,9.223372036854776e+18,"(306, 11)"
30612,4.0,"(306, 12)"
30613,4.0,"(306, 13)"
30614,9.223372036854776e+18,"(306, 14)"
30615,3.0,"(306, 15)"
30616,2.0,"(306, 16)"
30617,6.0,"(306, 17)"
30618,6.0,"(306, 18)"
30619,8.0,"(306, 19)"
30620,2.0,"(306, 20)"
30621,5.0,"(306, 21)"
30622,9.223372036854776e+18,"(306, 22)"
30623,7.0,"(306, 23)"
30624,7.0,"(306, 24)"
30625,9.0,"(306, 25)"
30626,11.0,"(306, 26)"
30627,2.0,"(306, 27)"
30628,6.0,"(306, 28)"
30629,7.0,"(306, 29)"
30630,1.0,"(306, 30)"
30631,9.0,"(306, 31)"
30632,2.0,"(306, 32)"
30633,12.0,"(306, 33)"
30634,10.0,"(306, 34)"
30635,5.0,"(306, 35)"
30636,9.223372036854776e+18,"(306, 36)"
30637,4.0,"(306, 37)"
30638,7.0,"(306, 38)"
30639,2.0,"(306, 39)"
30640,0.0,"(306, 40)"
30641,6.0,"(306, 41)"
30642,1.0,"(306, 42)"
30643,9.223372036854776e+18,"(306, 43)"
30644,7.0,"(306, 44)"
30645,1.0,"(306, 45)"
30646,7.0,"(306, 46)"
30647,7.0,"(306, 47)"
30648,7.0,"(306, 48)"
30649,9.0,"(306, 49)"
30650,7.0,"(306, 50)"
30651,6.0,"(306, 51)"
30652,1.0,"(306, 52)"
30653,7.0,"(306, 53)"
30654,8.0,"(306, 54)"
30655,7.0,"(306, 55)"
30656,8.0,"(306, 56)"
30657,8.0,"(306, 57)"
30658,9.0,"(306, 58)"
30659,4.0,"(306, 59)"
30660,9.223372036854776e+18,"(306, 60)"
30661,12.0,"(306, 61)"
30662,7.0,"(306, 62)"
30663,5.0,"(306, 63)"
30664,9.0,"(306, 64)"
30665,6.0,"(306, 65)"
30666,3.0,"(306, 66)"
30667,0.0,"(306, 67)"
30668,5.0,"(306, 68)"
30669,6.0,"(306, 69)"
30670,8.0,"(306, 70)"
30671,7.0,"(306, 71)"
30672,9.223372036854776e+18,"(306, 72)"
30673,1.0,"(306, 73)"
30674,7.0,"(306, 74)"
30675,1.0,"(306, 75)"
30676,10.0,"(306, 76)"
30677,7.0,"(306, 77)"
30678,11.0,"(306, 78)"
30679,3.0,"(306, 79)"
30680,6.0,"(306, 80)"
30681,5.0,"(306, 81)"
30682,8.0,"(306, 82)"
30683,9.223372036854776e+18,"(306, 83)"
30684,4.0,"(306, 84)"
30685,14.0,"(306, 85)"
30686,1.0,"(306, 86)"
30687,10.0,"(306, 87)"
30688,5.0,"(306, 88)"
30689,13.0,"(306, 89)"
30690,7.0,"(306, 90)"
30691,3.0,"(306, 91)"
30692,2.0,"(306, 92)"
30693,12.0,"(306, 93)"
30694,9.223372036854776e+18,"(306, 94)"
30695,10.0,"(306, 95)"
30696,9.0,"(306, 96)"
30697,3.0,"(306, 97)"
30698,1.0,"(306, 98)"
30699,3.0,"(306, 99)"
30700,3.0,"(307, 0)"
30701,6.0,"(307, 1)"
30702,12.0,"(307, 2)"
30703,3.0,"(307, 3)"
30704,8.0,"(307, 4)"
30705,9.0,"(307, 5)"
30706,15.0,"(307, 6)"
30707,12.0,"(307, 7)"
30708,1.0,"(307, 8)"
30709,6.0,"(307, 9)"
30710,11.0,"(307, 10)"
30711,12.0,"(307, 11)"
30712,8.0,"(307, 12)"
30713,9.0,"(307, 13)"
30714,9.0,"(307, 14)"
30715,4.0,"(307, 15)"
30716,2.0,"(307, 16)"
30717,3.0,"(307, 17)"
30718,1.0,"(307, 18)"
30719,1.0,"(307, 19)"
30720,1.0,"(307, 20)"
30721,9.0,"(307, 21)"
30722,10.0,"(307, 22)"
30723,5.0,"(307, 23)"
30724,2.0,"(307, 24)"
30725,1.0,"(307, 25)"
30726,4.0,"(307, 26)"
30727,11.0,"(307, 27)"
30728,4.0,"(307, 28)"
30729,8.0,"(307, 29)"
30730,4.0,"(307, 30)"
30731,9.223372036854776e+18,"(307, 31)"
30732,9.223372036854776e+18,"(307, 32)"
30733,5.0,"(307, 33)"
30734,3.0,"(307, 34)"
30735,1.0,"(307, 35)"
30736,10.0,"(307, 36)"
30737,6.0,"(307, 37)"
30738,7.0,"(307, 38)"
30739,3.0,"(307, 39)"
30740,8.0,"(307, 40)"
30741,10.0,"(307, 41)"
30742,2.0,"(307, 42)"
30743,6.0,"(307, 43)"
30744,9.0,"(307, 44)"
30745,2.0,"(307, 45)"
30746,9.223372036854776e+18,"(307, 46)"
30747,9.223372036854776e+18,"(307, 47)"
30748,12.0,"(307, 48)"
30749,2.0,"(307, 49)"
30750,12.0,"(307, 50)"
30751,7.0,"(307, 51)"
30752,3.0,"(307, 52)"
30753,3.0,"(307, 53)"
30754,1.0,"(307, 54)"
30755,3.0,"(307, 55)"
30756,1.0,"(307, 56)"
30757,5.0,"(307, 57)"
30758,7.0,"(307, 58)"
30759,9.0,"(307, 59)"
30760,0.0,"(307, 60)"
30761,1.0,"(307, 61)"
30762,9.0,"(307, 62)"
30763,4.0,"(307, 63)"
30764,11.0,"(307, 64)"
30765,1.0,"(307, 65)"
30766,1.0,"(307, 66)"
30767,7.0,"(307, 67)"
30768,12.0,"(307, 68)"
30769,2.0,"(307, 69)"
30770,2.0,"(307, 70)"
30771,5.0,"(307, 71)"
30772,8.0,"(307, 72)"
30773,10.0,"(307, 73)"
30774,5.0,"(307, 74)"
30775,3.0,"(307, 75)"
30776,11.0,"(307, 76)"
30777,5.0,"(307, 77)"
30778,9.223372036854776e+18,"(307, 78)"
30779,6.0,"(307, 79)"
30780,9.0,"(307, 80)"
30781,6.0,"(307, 81)"
30782,6.0,"(307, 82)"
30783,0.0,"(307, 83)"
30784,12.0,"(307, 84)"
30785,6.0,"(307, 85)"
30786,5.0,"(307, 86)"
30787,7.0,"(307, 87)"
30788,0.0,"(307, 88)"
30789,2.0,"(307, 89)"
30790,11.0,"(307, 90)"
30791,8.0,"(307, 91)"
30792,11.0,"(307, 92)"
30793,8.0,"(307, 93)"
30794,9.223372036854776e+18,"(307, 94)"
30795,3.0,"(307, 95)"
30796,8.0,"(307, 96)"
30797,7.0,"(307, 97)"
30798,7.0,"(307, 98)"
30799,9.223372036854776e+18,"(307, 99)"
30800,6.0,"(308, 0)"
30801,9.0,"(308, 1)"
30802,11.0,"(308, 2)"
30803,8.0,"(308, 3)"
30804,6.0,"(308, 4)"
30805,6.0,"(308, 5)"
30806,6.0,"(308, 6)"
30807,6.0,"(308, 7)"
30808,8.0,"(308, 8)"
30809,8.0,"(308, 9)"
30810,0.0,"(308, 10)"
30811,2.0,"(308, 11)"
30812,9.0,"(308, 12)"
30813,8.0,"(308, 13)"
30814,5.0,"(308, 14)"
30815,1.0,"(308, 15)"
30816,1.0,"(308, 16)"
30817,3.0,"(308, 17)"
30818,5.0,"(308, 18)"
30819,13.0,"(308, 19)"
30820,11.0,"(308, 20)"
30821,12.0,"(308, 21)"
30822,12.0,"(308, 22)"
30823,9.223372036854776e+18,"(308, 23)"
30824,5.0,"(308, 24)"
30825,3.0,"(308, 25)"
30826,9.223372036854776e+18,"(308, 26)"
30827,3.0,"(308, 27)"
30828,2.0,"(308, 28)"
30829,2.0,"(308, 29)"
30830,7.0,"(308, 30)"
30831,2.0,"(308, 31)"
30832,1.0,"(308, 32)"
30833,9.223372036854776e+18,"(308, 33)"
30834,9.223372036854776e+18,"(308, 34)"
30835,9.0,"(308, 35)"
30836,9.223372036854776e+18,"(308, 36)"
30837,11.0,"(308, 37)"
30838,7.0,"(308, 38)"
30839,9.223372036854776e+18,"(308, 39)"
30840,9.0,"(308, 40)"
30841,8.0,"(308, 41)"
30842,2.0,"(308, 42)"
30843,10.0,"(308, 43)"
30844,0.0,"(308, 44)"
30845,1.0,"(308, 45)"
30846,7.0,"(308, 46)"
30847,7.0,"(308, 47)"
30848,3.0,"(308, 48)"
30849,1.0,"(308, 49)"
30850,13.0,"(308, 50)"
30851,6.0,"(308, 51)"
30852,10.0,"(308, 52)"
30853,12.0,"(308, 53)"
30854,9.0,"(308, 54)"
30855,9.0,"(308, 55)"
30856,2.0,"(308, 56)"
30857,6.0,"(308, 57)"
30858,9.223372036854776e+18,"(308, 58)"
30859,9.0,"(308, 59)"
30860,4.0,"(308, 60)"
30861,7.0,"(308, 61)"
30862,9.223372036854776e+18,"(308, 62)"
30863,9.0,"(308, 63)"
30864,9.0,"(308, 64)"
30865,14.0,"(308, 65)"
30866,1.0,"(308, 66)"
30867,4.0,"(308, 67)"
30868,11.0,"(308, 68)"
30869,12.0,"(308, 69)"
30870,4.0,"(308, 70)"
30871,7.0,"(308, 71)"
30872,9.223372036854776e+18,"(308, 72)"
30873,6.0,"(308, 73)"
30874,9.223372036854776e+18,"(308, 74)"
30875,6.0,"(308, 75)"
30876,0.0,"(308, 76)"
30877,11.0,"(308, 77)"
30878,6.0,"(308, 78)"
30879,2.0,"(308, 79)"
30880,9.223372036854776e+18,"(308, 80)"
30881,2.0,"(308, 81)"
30882,7.0,"(308, 82)"
30883,6.0,"(308, 83)"
30884,7.0,"(308, 84)"
30885,5.0,"(308, 85)"
30886,10.0,"(308, 86)"
30887,7.0,"(308, 87)"
30888,1.0,"(308, 88)"
30889,8.0,"(308, 89)"
30890,2.0,"(308, 90)"
30891,7.0,"(308, 91)"
30892,9.0,"(308, 92)"
30893,2.0,"(308, 93)"
30894,8.0,"(308, 94)"
30895,1.0,"(308, 95)"
30896,9.223372036854776e+18,"(308, 96)"
30897,8.0,"(308, 97)"
30898,11.0,"(308, 98)"
30899,4.0,"(308, 99)"
30900,6.0,"(309, 0)"
30901,12.0,"(309, 1)"
30902,1.0,"(309, 2)"
30903,7.0,"(309, 3)"
30904,1.0,"(309, 4)"
30905,3.0,"(309, 5)"
30906,7.0,"(309, 6)"
30907,7.0,"(309, 7)"
30908,8.0,"(309, 8)"
30909,10.0,"(309, 9)"
30910,4.0,"(309, 10)"
30911,4.0,"(309, 11)"
30912,8.0,"(309, 12)"
30913,8.0,"(309, 13)"
30914,1.0,"(309, 14)"
30915,8.0,"(309, 15)"
30916,9.0,"(309, 16)"
30917,10.0,"(309, 17)"
30918,5.0,"(309, 18)"
30919,1.0,"(309, 19)"
30920,4.0,"(309, 20)"
30921,10.0,"(309, 21)"
30922,10.0,"(309, 22)"
30923,0.0,"(309, 23)"
30924,1.0,"(309, 24)"
30925,11.0,"(309, 25)"
30926,10.0,"(309, 26)"
30927,1.0,"(309, 27)"
30928,0.0,"(309, 28)"
30929,11.0,"(309, 29)"
30930,8.0,"(309, 30)"
30931,6.0,"(309, 31)"
30932,12.0,"(309, 32)"
30933,2.0,"(309, 33)"
30934,12.0,"(309, 34)"
30935,9.223372036854776e+18,"(309, 35)"
30936,3.0,"(309, 36)"
30937,10.0,"(309, 37)"
30938,10.0,"(309, 38)"
30939,11.0,"(309, 39)"
30940,7.0,"(309, 40)"
30941,4.0,"(309, 41)"
30942,9.0,"(309, 42)"
30943,2.0,"(309, 43)"
30944,1.0,"(309, 44)"
30945,12.0,"(309, 45)"
30946,8.0,"(309, 46)"
30947,5.0,"(309, 47)"
30948,7.0,"(309, 48)"
30949,10.0,"(309, 49)"
30950,7.0,"(309, 50)"
30951,2.0,"(309, 51)"
30952,3.0,"(309, 52)"
30953,8.0,"(309, 53)"
30954,0.0,"(309, 54)"
30955,7.0,"(309, 55)"
30956,9.0,"(309, 56)"
30957,7.0,"(309, 57)"
30958,2.0,"(309, 58)"
30959,5.0,"(309, 59)"
30960,6.0,"(309, 60)"
30961,1.0,"(309, 61)"
30962,6.0,"(309, 62)"
30963,0.0,"(309, 63)"
30964,8.0,"(309, 64)"
30965,6.0,"(309, 65)"
30966,1.0,"(309, 66)"
30967,9.223372036854776e+18,"(309, 67)"
30968,5.0,"(309, 68)"
30969,8.0,"(309, 69)"
30970,2.0,"(309, 70)"
30971,5.0,"(309, 71)"
30972,0.0,"(309, 72)"
30973,13.0,"(309, 73)"
30974,6.0,"(309, 74)"
30975,6.0,"(309, 75)"
30976,2.0,"(309, 76)"
30977,3.0,"(309, 77)"
30978,10.0,"(309, 78)"
30979,5.0,"(309, 79)"
30980,6.0,"(309, 80)"
30981,12.0,"(309, 81)"
30982,8.0,"(309, 82)"
30983,4.0,"(309, 83)"
30984,6.0,"(309, 84)"
30985,4.0,"(309, 85)"
30986,7.0,"(309, 86)"
30987,0.0,"(309, 87)"
30988,3.0,"(309, 88)"
30989,11.0,"(309, 89)"
30990,5.0,"(309, 90)"
30991,11.0,"(309, 91)"
30992,3.0,"(309, 92)"
30993,11.0,"(309, 93)"
30994,2.0,"(309, 94)"
30995,4.0,"(309, 95)"
30996,1.0,"(309, 96)"
30997,6.0,"(309, 97)"
30998,12.0,"(309, 98)"
30999,2.0,"(309, 99)"
31000,1.0,"(310, 0)"
31001,14.0,"(310, 1)"
31002,5.0,"(310, 2)"
31003,10.0,"(310, 3)"
31004,4.0,"(310, 4)"
31005,6.0,"(310, 5)"
31006,6.0,"(310, 6)"
31007,8.0,"(310, 7)"
31008,9.0,"(310, 8)"
31009,13.0,"(310, 9)"
31010,7.0,"(310, 10)"
31011,7.0,"(310, 11)"
31012,1.0,"(310, 12)"
31013,5.0,"(310, 13)"
31014,10.0,"(310, 14)"
31015,1.0,"(310, 15)"
31016,9.0,"(310, 16)"
31017,9.223372036854776e+18,"(310, 17)"
31018,3.0,"(310, 18)"
31019,6.0,"(310, 19)"
31020,4.0,"(310, 20)"
31021,5.0,"(310, 21)"
31022,7.0,"(310, 22)"
31023,7.0,"(310, 23)"
31024,12.0,"(310, 24)"
31025,8.0,"(310, 25)"
31026,8.0,"(310, 26)"
