index,forgetting_events,index_info
21509,19.0,"(215, 9)"
21510,3.0,"(215, 10)"
21511,18.0,"(215, 11)"
21512,9.223372036854776e+18,"(215, 12)"
21513,18.0,"(215, 13)"
21514,17.0,"(215, 14)"
21515,15.0,"(215, 15)"
21516,22.0,"(215, 16)"
21517,16.0,"(215, 17)"
21518,21.0,"(215, 18)"
21519,1.0,"(215, 19)"
21520,5.0,"(215, 20)"
21521,6.0,"(215, 21)"
21522,16.0,"(215, 22)"
21523,18.0,"(215, 23)"
21524,16.0,"(215, 24)"
21525,2.0,"(215, 25)"
21526,20.0,"(215, 26)"
21527,2.0,"(215, 27)"
21528,4.0,"(215, 28)"
21529,8.0,"(215, 29)"
21530,10.0,"(215, 30)"
21531,17.0,"(215, 31)"
21532,3.0,"(215, 32)"
21533,17.0,"(215, 33)"
21534,7.0,"(215, 34)"
21535,1.0,"(215, 35)"
21536,14.0,"(215, 36)"
21537,8.0,"(215, 37)"
21538,9.223372036854776e+18,"(215, 38)"
21539,15.0,"(215, 39)"
21540,18.0,"(215, 40)"
21541,12.0,"(215, 41)"
21542,7.0,"(215, 42)"
21543,24.0,"(215, 43)"
21544,24.0,"(215, 44)"
21545,6.0,"(215, 45)"
21546,4.0,"(215, 46)"
21547,15.0,"(215, 47)"
21548,3.0,"(215, 48)"
21549,26.0,"(215, 49)"
21550,14.0,"(215, 50)"
21551,20.0,"(215, 51)"
21552,13.0,"(215, 52)"
21553,7.0,"(215, 53)"
21554,18.0,"(215, 54)"
21555,13.0,"(215, 55)"
21556,24.0,"(215, 56)"
21557,25.0,"(215, 57)"
21558,1.0,"(215, 58)"
21559,6.0,"(215, 59)"
21560,11.0,"(215, 60)"
21561,6.0,"(215, 61)"
21562,3.0,"(215, 62)"
21563,14.0,"(215, 63)"
21564,18.0,"(215, 64)"
21565,12.0,"(215, 65)"
21566,23.0,"(215, 66)"
21567,9.223372036854776e+18,"(215, 67)"
21568,18.0,"(215, 68)"
21569,17.0,"(215, 69)"
21570,11.0,"(215, 70)"
21571,5.0,"(215, 71)"
21572,20.0,"(215, 72)"
21573,18.0,"(215, 73)"
21574,17.0,"(215, 74)"
21575,3.0,"(215, 75)"
21576,10.0,"(215, 76)"
21577,20.0,"(215, 77)"
21578,13.0,"(215, 78)"
21579,7.0,"(215, 79)"
21580,20.0,"(215, 80)"
21581,7.0,"(215, 81)"
21582,9.223372036854776e+18,"(215, 82)"
21583,22.0,"(215, 83)"
21584,17.0,"(215, 84)"
21585,13.0,"(215, 85)"
21586,11.0,"(215, 86)"
21587,23.0,"(215, 87)"
21588,1.0,"(215, 88)"
21589,8.0,"(215, 89)"
21590,13.0,"(215, 90)"
21591,19.0,"(215, 91)"
21592,10.0,"(215, 92)"
21593,8.0,"(215, 93)"
21594,17.0,"(215, 94)"
21595,3.0,"(215, 95)"
21596,9.0,"(215, 96)"
21597,12.0,"(215, 97)"
21598,7.0,"(215, 98)"
21599,4.0,"(215, 99)"
21600,11.0,"(216, 0)"
21601,1.0,"(216, 1)"
21602,15.0,"(216, 2)"
21603,16.0,"(216, 3)"
21604,3.0,"(216, 4)"
21605,9.0,"(216, 5)"
21606,3.0,"(216, 6)"
21607,17.0,"(216, 7)"
21608,15.0,"(216, 8)"
21609,18.0,"(216, 9)"
21610,9.0,"(216, 10)"
21611,24.0,"(216, 11)"
21612,18.0,"(216, 12)"
21613,25.0,"(216, 13)"
21614,1.0,"(216, 14)"
21615,1.0,"(216, 15)"
21616,15.0,"(216, 16)"
21617,9.0,"(216, 17)"
21618,9.0,"(216, 18)"
21619,24.0,"(216, 19)"
21620,3.0,"(216, 20)"
21621,22.0,"(216, 21)"
21622,0.0,"(216, 22)"
21623,17.0,"(216, 23)"
21624,10.0,"(216, 24)"
21625,25.0,"(216, 25)"
21626,12.0,"(216, 26)"
21627,21.0,"(216, 27)"
21628,1.0,"(216, 28)"
21629,1.0,"(216, 29)"
21630,9.0,"(216, 30)"
21631,20.0,"(216, 31)"
21632,4.0,"(216, 32)"
21633,2.0,"(216, 33)"
21634,19.0,"(216, 34)"
21635,1.0,"(216, 35)"
21636,11.0,"(216, 36)"
21637,8.0,"(216, 37)"
21638,5.0,"(216, 38)"
21639,0.0,"(216, 39)"
21640,12.0,"(216, 40)"
21641,18.0,"(216, 41)"
21642,4.0,"(216, 42)"
21643,13.0,"(216, 43)"
21644,20.0,"(216, 44)"
21645,9.223372036854776e+18,"(216, 45)"
21646,1.0,"(216, 46)"
21647,2.0,"(216, 47)"
21648,19.0,"(216, 48)"
21649,14.0,"(216, 49)"
21650,16.0,"(216, 50)"
21651,16.0,"(216, 51)"
21652,3.0,"(216, 52)"
21653,4.0,"(216, 53)"
21654,20.0,"(216, 54)"
21655,22.0,"(216, 55)"
21656,12.0,"(216, 56)"
21657,4.0,"(216, 57)"
21658,9.223372036854776e+18,"(216, 58)"
21659,22.0,"(216, 59)"
21660,10.0,"(216, 60)"
21661,20.0,"(216, 61)"
21662,20.0,"(216, 62)"
21663,22.0,"(216, 63)"
21664,19.0,"(216, 64)"
21665,21.0,"(216, 65)"
21666,5.0,"(216, 66)"
21667,24.0,"(216, 67)"
21668,9.0,"(216, 68)"
21669,6.0,"(216, 69)"
21670,17.0,"(216, 70)"
21671,0.0,"(216, 71)"
21672,17.0,"(216, 72)"
21673,12.0,"(216, 73)"
21674,0.0,"(216, 74)"
21675,7.0,"(216, 75)"
21676,8.0,"(216, 76)"
21677,13.0,"(216, 77)"
21678,20.0,"(216, 78)"
21679,1.0,"(216, 79)"
21680,8.0,"(216, 80)"
21681,6.0,"(216, 81)"
21682,10.0,"(216, 82)"
21683,9.0,"(216, 83)"
21684,12.0,"(216, 84)"
21685,20.0,"(216, 85)"
21686,12.0,"(216, 86)"
21687,7.0,"(216, 87)"
21688,10.0,"(216, 88)"
21689,15.0,"(216, 89)"
21690,3.0,"(216, 90)"
21691,17.0,"(216, 91)"
21692,5.0,"(216, 92)"
21693,12.0,"(216, 93)"
21694,14.0,"(216, 94)"
21695,15.0,"(216, 95)"
21696,24.0,"(216, 96)"
21697,10.0,"(216, 97)"
21698,6.0,"(216, 98)"
21699,22.0,"(216, 99)"
21700,5.0,"(217, 0)"
21701,14.0,"(217, 1)"
21702,9.0,"(217, 2)"
21703,16.0,"(217, 3)"
21704,16.0,"(217, 4)"
21705,7.0,"(217, 5)"
21706,17.0,"(217, 6)"
21707,5.0,"(217, 7)"
21708,19.0,"(217, 8)"
21709,8.0,"(217, 9)"
21710,0.0,"(217, 10)"
21711,19.0,"(217, 11)"
21712,26.0,"(217, 12)"
21713,5.0,"(217, 13)"
21714,9.223372036854776e+18,"(217, 14)"
21715,10.0,"(217, 15)"
21716,26.0,"(217, 16)"
21717,8.0,"(217, 17)"
21718,21.0,"(217, 18)"
21719,2.0,"(217, 19)"
21720,19.0,"(217, 20)"
21721,1.0,"(217, 21)"
21722,2.0,"(217, 22)"
21723,19.0,"(217, 23)"
21724,13.0,"(217, 24)"
21725,15.0,"(217, 25)"
21726,22.0,"(217, 26)"
21727,23.0,"(217, 27)"
21728,16.0,"(217, 28)"
21729,10.0,"(217, 29)"
21730,8.0,"(217, 30)"
21731,20.0,"(217, 31)"
21732,0.0,"(217, 32)"
21733,2.0,"(217, 33)"
21734,11.0,"(217, 34)"
21735,19.0,"(217, 35)"
21736,13.0,"(217, 36)"
21737,17.0,"(217, 37)"
21738,24.0,"(217, 38)"
21739,9.0,"(217, 39)"
21740,14.0,"(217, 40)"
21741,7.0,"(217, 41)"
21742,14.0,"(217, 42)"
21743,1.0,"(217, 43)"
21744,12.0,"(217, 44)"
21745,16.0,"(217, 45)"
21746,5.0,"(217, 46)"
21747,7.0,"(217, 47)"
21748,20.0,"(217, 48)"
21749,11.0,"(217, 49)"
21750,10.0,"(217, 50)"
21751,19.0,"(217, 51)"
21752,4.0,"(217, 52)"
21753,20.0,"(217, 53)"
21754,7.0,"(217, 54)"
21755,10.0,"(217, 55)"
21756,4.0,"(217, 56)"
21757,9.223372036854776e+18,"(217, 57)"
21758,21.0,"(217, 58)"
21759,12.0,"(217, 59)"
21760,9.0,"(217, 60)"
21761,2.0,"(217, 61)"
21762,2.0,"(217, 62)"
21763,9.0,"(217, 63)"
21764,19.0,"(217, 64)"
21765,10.0,"(217, 65)"
21766,8.0,"(217, 66)"
21767,1.0,"(217, 67)"
21768,1.0,"(217, 68)"
21769,24.0,"(217, 69)"
21770,9.0,"(217, 70)"
21771,19.0,"(217, 71)"
21772,17.0,"(217, 72)"
21773,19.0,"(217, 73)"
21774,7.0,"(217, 74)"
21775,19.0,"(217, 75)"
21776,9.0,"(217, 76)"
21777,18.0,"(217, 77)"
21778,18.0,"(217, 78)"
21779,8.0,"(217, 79)"
21780,9.0,"(217, 80)"
21781,1.0,"(217, 81)"
21782,4.0,"(217, 82)"
21783,10.0,"(217, 83)"
21784,12.0,"(217, 84)"
21785,0.0,"(217, 85)"
21786,13.0,"(217, 86)"
21787,9.223372036854776e+18,"(217, 87)"
21788,15.0,"(217, 88)"
21789,18.0,"(217, 89)"
21790,13.0,"(217, 90)"
21791,12.0,"(217, 91)"
21792,22.0,"(217, 92)"
21793,20.0,"(217, 93)"
21794,2.0,"(217, 94)"
21795,15.0,"(217, 95)"
21796,4.0,"(217, 96)"
21797,21.0,"(217, 97)"
21798,5.0,"(217, 98)"
21799,20.0,"(217, 99)"
21800,20.0,"(218, 0)"
21801,7.0,"(218, 1)"
21802,6.0,"(218, 2)"
21803,8.0,"(218, 3)"
21804,18.0,"(218, 4)"
21805,10.0,"(218, 5)"
21806,24.0,"(218, 6)"
21807,14.0,"(218, 7)"
21808,13.0,"(218, 8)"
21809,11.0,"(218, 9)"
21810,12.0,"(218, 10)"
21811,24.0,"(218, 11)"
21812,6.0,"(218, 12)"
21813,16.0,"(218, 13)"
21814,9.223372036854776e+18,"(218, 14)"
21815,13.0,"(218, 15)"
21816,14.0,"(218, 16)"
21817,5.0,"(218, 17)"
21818,9.0,"(218, 18)"
21819,7.0,"(218, 19)"
21820,20.0,"(218, 20)"
21821,6.0,"(218, 21)"
21822,23.0,"(218, 22)"
21823,6.0,"(218, 23)"
21824,12.0,"(218, 24)"
21825,21.0,"(218, 25)"
21826,15.0,"(218, 26)"
21827,23.0,"(218, 27)"
21828,18.0,"(218, 28)"
21829,9.0,"(218, 29)"
21830,19.0,"(218, 30)"
21831,25.0,"(218, 31)"
21832,16.0,"(218, 32)"
21833,9.0,"(218, 33)"
21834,8.0,"(218, 34)"
21835,23.0,"(218, 35)"
21836,4.0,"(218, 36)"
21837,20.0,"(218, 37)"
21838,16.0,"(218, 38)"
21839,16.0,"(218, 39)"
21840,3.0,"(218, 40)"
21841,13.0,"(218, 41)"
21842,21.0,"(218, 42)"
21843,0.0,"(218, 43)"
21844,21.0,"(218, 44)"
21845,23.0,"(218, 45)"
21846,3.0,"(218, 46)"
21847,17.0,"(218, 47)"
21848,9.223372036854776e+18,"(218, 48)"
21849,5.0,"(218, 49)"
21850,15.0,"(218, 50)"
21851,8.0,"(218, 51)"
21852,21.0,"(218, 52)"
21853,7.0,"(218, 53)"
21854,9.223372036854776e+18,"(218, 54)"
21855,5.0,"(218, 55)"
21856,29.0,"(218, 56)"
21857,25.0,"(218, 57)"
21858,20.0,"(218, 58)"
21859,11.0,"(218, 59)"
21860,3.0,"(218, 60)"
21861,10.0,"(218, 61)"
21862,14.0,"(218, 62)"
21863,18.0,"(218, 63)"
21864,22.0,"(218, 64)"
21865,3.0,"(218, 65)"
21866,23.0,"(218, 66)"
21867,18.0,"(218, 67)"
21868,4.0,"(218, 68)"
21869,20.0,"(218, 69)"
21870,5.0,"(218, 70)"
21871,4.0,"(218, 71)"
21872,17.0,"(218, 72)"
21873,16.0,"(218, 73)"
21874,2.0,"(218, 74)"
21875,23.0,"(218, 75)"
21876,4.0,"(218, 76)"
21877,20.0,"(218, 77)"
21878,9.223372036854776e+18,"(218, 78)"
21879,28.0,"(218, 79)"
21880,17.0,"(218, 80)"
21881,16.0,"(218, 81)"
21882,6.0,"(218, 82)"
21883,15.0,"(218, 83)"
21884,21.0,"(218, 84)"
21885,18.0,"(218, 85)"
21886,20.0,"(218, 86)"
21887,10.0,"(218, 87)"
21888,4.0,"(218, 88)"
21889,22.0,"(218, 89)"
21890,5.0,"(218, 90)"
21891,3.0,"(218, 91)"
21892,23.0,"(218, 92)"
21893,24.0,"(218, 93)"
21894,20.0,"(218, 94)"
21895,17.0,"(218, 95)"
21896,9.0,"(218, 96)"
21897,11.0,"(218, 97)"
21898,25.0,"(218, 98)"
21899,3.0,"(218, 99)"
21900,21.0,"(219, 0)"
21901,0.0,"(219, 1)"
21902,4.0,"(219, 2)"
21903,19.0,"(219, 3)"
21904,26.0,"(219, 4)"
21905,2.0,"(219, 5)"
21906,9.0,"(219, 6)"
21907,2.0,"(219, 7)"
21908,16.0,"(219, 8)"
21909,21.0,"(219, 9)"
21910,9.0,"(219, 10)"
21911,25.0,"(219, 11)"
21912,6.0,"(219, 12)"
21913,6.0,"(219, 13)"
21914,16.0,"(219, 14)"
21915,9.0,"(219, 15)"
21916,25.0,"(219, 16)"
21917,28.0,"(219, 17)"
21918,20.0,"(219, 18)"
21919,21.0,"(219, 19)"
21920,23.0,"(219, 20)"
21921,9.223372036854776e+18,"(219, 21)"
21922,1.0,"(219, 22)"
21923,7.0,"(219, 23)"
21924,15.0,"(219, 24)"
21925,20.0,"(219, 25)"
21926,9.223372036854776e+18,"(219, 26)"
21927,3.0,"(219, 27)"
21928,9.0,"(219, 28)"
21929,21.0,"(219, 29)"
21930,11.0,"(219, 30)"
21931,28.0,"(219, 31)"
21932,9.223372036854776e+18,"(219, 32)"
21933,21.0,"(219, 33)"
21934,7.0,"(219, 34)"
21935,14.0,"(219, 35)"
21936,19.0,"(219, 36)"
21937,9.0,"(219, 37)"
21938,9.223372036854776e+18,"(219, 38)"
21939,24.0,"(219, 39)"
21940,22.0,"(219, 40)"
21941,22.0,"(219, 41)"
21942,18.0,"(219, 42)"
21943,10.0,"(219, 43)"
21944,13.0,"(219, 44)"
21945,19.0,"(219, 45)"
21946,20.0,"(219, 46)"
21947,9.0,"(219, 47)"
21948,18.0,"(219, 48)"
21949,13.0,"(219, 49)"
21950,16.0,"(219, 50)"
21951,17.0,"(219, 51)"
21952,14.0,"(219, 52)"
21953,0.0,"(219, 53)"
21954,12.0,"(219, 54)"
21955,19.0,"(219, 55)"
21956,18.0,"(219, 56)"
21957,9.223372036854776e+18,"(219, 57)"
21958,17.0,"(219, 58)"
21959,21.0,"(219, 59)"
21960,24.0,"(219, 60)"
21961,1.0,"(219, 61)"
21962,3.0,"(219, 62)"
21963,8.0,"(219, 63)"
21964,16.0,"(219, 64)"
21965,2.0,"(219, 65)"
21966,14.0,"(219, 66)"
21967,4.0,"(219, 67)"
21968,20.0,"(219, 68)"
21969,9.0,"(219, 69)"
21970,17.0,"(219, 70)"
21971,15.0,"(219, 71)"
21972,6.0,"(219, 72)"
21973,20.0,"(219, 73)"
21974,22.0,"(219, 74)"
21975,14.0,"(219, 75)"
21976,21.0,"(219, 76)"
21977,24.0,"(219, 77)"
21978,9.223372036854776e+18,"(219, 78)"
21979,25.0,"(219, 79)"
21980,22.0,"(219, 80)"
21981,18.0,"(219, 81)"
21982,22.0,"(219, 82)"
21983,5.0,"(219, 83)"
21984,11.0,"(219, 84)"
21985,9.0,"(219, 85)"
21986,16.0,"(219, 86)"
21987,11.0,"(219, 87)"
21988,16.0,"(219, 88)"
21989,16.0,"(219, 89)"
21990,9.0,"(219, 90)"
21991,13.0,"(219, 91)"
21992,15.0,"(219, 92)"
21993,4.0,"(219, 93)"
21994,17.0,"(219, 94)"
21995,23.0,"(219, 95)"
21996,15.0,"(219, 96)"
21997,22.0,"(219, 97)"
21998,11.0,"(219, 98)"
21999,5.0,"(219, 99)"
22000,18.0,"(220, 0)"
22001,14.0,"(220, 1)"
22002,6.0,"(220, 2)"
22003,7.0,"(220, 3)"
22004,12.0,"(220, 4)"
22005,17.0,"(220, 5)"
22006,16.0,"(220, 6)"
22007,1.0,"(220, 7)"
22008,23.0,"(220, 8)"
22009,27.0,"(220, 9)"
22010,20.0,"(220, 10)"
22011,16.0,"(220, 11)"
22012,1.0,"(220, 12)"
22013,14.0,"(220, 13)"
22014,14.0,"(220, 14)"
22015,7.0,"(220, 15)"
22016,19.0,"(220, 16)"
22017,9.0,"(220, 17)"
22018,8.0,"(220, 18)"
22019,12.0,"(220, 19)"
22020,9.0,"(220, 20)"
22021,15.0,"(220, 21)"
22022,1.0,"(220, 22)"
22023,25.0,"(220, 23)"
22024,7.0,"(220, 24)"
22025,23.0,"(220, 25)"
22026,3.0,"(220, 26)"
22027,2.0,"(220, 27)"
22028,17.0,"(220, 28)"
22029,2.0,"(220, 29)"
22030,21.0,"(220, 30)"
22031,5.0,"(220, 31)"
22032,15.0,"(220, 32)"
22033,20.0,"(220, 33)"
22034,10.0,"(220, 34)"
22035,20.0,"(220, 35)"
22036,3.0,"(220, 36)"
22037,10.0,"(220, 37)"
22038,19.0,"(220, 38)"
22039,25.0,"(220, 39)"
22040,1.0,"(220, 40)"
22041,21.0,"(220, 41)"
22042,14.0,"(220, 42)"
22043,18.0,"(220, 43)"
22044,21.0,"(220, 44)"
22045,21.0,"(220, 45)"
22046,9.0,"(220, 46)"
22047,3.0,"(220, 47)"
22048,10.0,"(220, 48)"
22049,4.0,"(220, 49)"
22050,9.223372036854776e+18,"(220, 50)"
22051,31.0,"(220, 51)"
22052,4.0,"(220, 52)"
22053,14.0,"(220, 53)"
22054,16.0,"(220, 54)"
22055,5.0,"(220, 55)"
22056,19.0,"(220, 56)"
22057,10.0,"(220, 57)"
22058,23.0,"(220, 58)"
22059,14.0,"(220, 59)"
22060,20.0,"(220, 60)"
22061,22.0,"(220, 61)"
22062,9.0,"(220, 62)"
22063,19.0,"(220, 63)"
22064,0.0,"(220, 64)"
22065,8.0,"(220, 65)"
22066,8.0,"(220, 66)"
22067,10.0,"(220, 67)"
22068,4.0,"(220, 68)"
22069,12.0,"(220, 69)"
22070,12.0,"(220, 70)"
22071,21.0,"(220, 71)"
22072,15.0,"(220, 72)"
22073,16.0,"(220, 73)"
22074,2.0,"(220, 74)"
22075,14.0,"(220, 75)"
22076,11.0,"(220, 76)"
22077,4.0,"(220, 77)"
22078,13.0,"(220, 78)"
22079,12.0,"(220, 79)"
22080,2.0,"(220, 80)"
22081,21.0,"(220, 81)"
22082,12.0,"(220, 82)"
22083,4.0,"(220, 83)"
22084,4.0,"(220, 84)"
22085,11.0,"(220, 85)"
22086,13.0,"(220, 86)"
22087,19.0,"(220, 87)"
22088,5.0,"(220, 88)"
22089,15.0,"(220, 89)"
22090,14.0,"(220, 90)"
22091,23.0,"(220, 91)"
22092,18.0,"(220, 92)"
22093,16.0,"(220, 93)"
22094,13.0,"(220, 94)"
22095,10.0,"(220, 95)"
22096,11.0,"(220, 96)"
22097,19.0,"(220, 97)"
22098,13.0,"(220, 98)"
22099,8.0,"(220, 99)"
22100,8.0,"(221, 0)"
22101,1.0,"(221, 1)"
22102,7.0,"(221, 2)"
22103,15.0,"(221, 3)"
22104,17.0,"(221, 4)"
22105,15.0,"(221, 5)"
22106,13.0,"(221, 6)"
22107,4.0,"(221, 7)"
22108,10.0,"(221, 8)"
22109,17.0,"(221, 9)"
22110,7.0,"(221, 10)"
22111,20.0,"(221, 11)"
22112,6.0,"(221, 12)"
22113,3.0,"(221, 13)"
22114,23.0,"(221, 14)"
22115,3.0,"(221, 15)"
22116,0.0,"(221, 16)"
22117,20.0,"(221, 17)"
22118,20.0,"(221, 18)"
22119,18.0,"(221, 19)"
22120,16.0,"(221, 20)"
22121,14.0,"(221, 21)"
22122,22.0,"(221, 22)"
22123,13.0,"(221, 23)"
22124,17.0,"(221, 24)"
22125,17.0,"(221, 25)"
22126,17.0,"(221, 26)"
22127,11.0,"(221, 27)"
22128,9.0,"(221, 28)"
22129,8.0,"(221, 29)"
22130,19.0,"(221, 30)"
22131,13.0,"(221, 31)"
22132,0.0,"(221, 32)"
22133,1.0,"(221, 33)"
22134,12.0,"(221, 34)"
22135,3.0,"(221, 35)"
22136,24.0,"(221, 36)"
22137,21.0,"(221, 37)"
22138,9.223372036854776e+18,"(221, 38)"
22139,20.0,"(221, 39)"
22140,10.0,"(221, 40)"
22141,1.0,"(221, 41)"
22142,27.0,"(221, 42)"
22143,17.0,"(221, 43)"
22144,24.0,"(221, 44)"
22145,23.0,"(221, 45)"
22146,24.0,"(221, 46)"
22147,3.0,"(221, 47)"
22148,21.0,"(221, 48)"
22149,14.0,"(221, 49)"
22150,4.0,"(221, 50)"
22151,13.0,"(221, 51)"
22152,20.0,"(221, 52)"
22153,9.0,"(221, 53)"
22154,18.0,"(221, 54)"
22155,3.0,"(221, 55)"
22156,19.0,"(221, 56)"
22157,9.0,"(221, 57)"
22158,20.0,"(221, 58)"
22159,9.0,"(221, 59)"
22160,6.0,"(221, 60)"
22161,13.0,"(221, 61)"
22162,3.0,"(221, 62)"
22163,15.0,"(221, 63)"
22164,2.0,"(221, 64)"
22165,9.0,"(221, 65)"
22166,22.0,"(221, 66)"
22167,16.0,"(221, 67)"
22168,2.0,"(221, 68)"
22169,7.0,"(221, 69)"
22170,12.0,"(221, 70)"
22171,10.0,"(221, 71)"
22172,10.0,"(221, 72)"
22173,13.0,"(221, 73)"
22174,3.0,"(221, 74)"
22175,23.0,"(221, 75)"
22176,3.0,"(221, 76)"
22177,13.0,"(221, 77)"
22178,16.0,"(221, 78)"
22179,19.0,"(221, 79)"
22180,6.0,"(221, 80)"
22181,6.0,"(221, 81)"
22182,10.0,"(221, 82)"
22183,13.0,"(221, 83)"
22184,17.0,"(221, 84)"
22185,3.0,"(221, 85)"
22186,13.0,"(221, 86)"
22187,4.0,"(221, 87)"
22188,22.0,"(221, 88)"
22189,2.0,"(221, 89)"
22190,11.0,"(221, 90)"
22191,1.0,"(221, 91)"
22192,13.0,"(221, 92)"
22193,24.0,"(221, 93)"
22194,18.0,"(221, 94)"
22195,6.0,"(221, 95)"
22196,16.0,"(221, 96)"
22197,5.0,"(221, 97)"
22198,6.0,"(221, 98)"
22199,15.0,"(221, 99)"
22200,4.0,"(222, 0)"
22201,2.0,"(222, 1)"
22202,20.0,"(222, 2)"
22203,12.0,"(222, 3)"
22204,9.0,"(222, 4)"
22205,20.0,"(222, 5)"
22206,14.0,"(222, 6)"
22207,16.0,"(222, 7)"
22208,7.0,"(222, 8)"
22209,22.0,"(222, 9)"
22210,11.0,"(222, 10)"
22211,16.0,"(222, 11)"
22212,23.0,"(222, 12)"
22213,5.0,"(222, 13)"
22214,5.0,"(222, 14)"
22215,9.223372036854776e+18,"(222, 15)"
22216,1.0,"(222, 16)"
22217,10.0,"(222, 17)"
22218,7.0,"(222, 18)"
22219,12.0,"(222, 19)"
22220,19.0,"(222, 20)"
22221,5.0,"(222, 21)"
22222,3.0,"(222, 22)"
22223,9.223372036854776e+18,"(222, 23)"
22224,24.0,"(222, 24)"
22225,17.0,"(222, 25)"
22226,22.0,"(222, 26)"
22227,15.0,"(222, 27)"
22228,4.0,"(222, 28)"
22229,8.0,"(222, 29)"
22230,4.0,"(222, 30)"
22231,24.0,"(222, 31)"
22232,18.0,"(222, 32)"
22233,20.0,"(222, 33)"
22234,8.0,"(222, 34)"
22235,8.0,"(222, 35)"
22236,18.0,"(222, 36)"
22237,15.0,"(222, 37)"
22238,17.0,"(222, 38)"
22239,25.0,"(222, 39)"
22240,19.0,"(222, 40)"
22241,12.0,"(222, 41)"
22242,7.0,"(222, 42)"
22243,6.0,"(222, 43)"
22244,3.0,"(222, 44)"
22245,7.0,"(222, 45)"
22246,21.0,"(222, 46)"
22247,8.0,"(222, 47)"
22248,14.0,"(222, 48)"
22249,26.0,"(222, 49)"
22250,24.0,"(222, 50)"
22251,24.0,"(222, 51)"
22252,19.0,"(222, 52)"
22253,21.0,"(222, 53)"
22254,24.0,"(222, 54)"
22255,9.223372036854776e+18,"(222, 55)"
22256,18.0,"(222, 56)"
22257,24.0,"(222, 57)"
22258,9.223372036854776e+18,"(222, 58)"
22259,14.0,"(222, 59)"
22260,6.0,"(222, 60)"
22261,4.0,"(222, 61)"
22262,3.0,"(222, 62)"
22263,19.0,"(222, 63)"
22264,15.0,"(222, 64)"
22265,2.0,"(222, 65)"
22266,8.0,"(222, 66)"
22267,1.0,"(222, 67)"
22268,11.0,"(222, 68)"
22269,8.0,"(222, 69)"
22270,7.0,"(222, 70)"
22271,8.0,"(222, 71)"
22272,13.0,"(222, 72)"
22273,16.0,"(222, 73)"
22274,14.0,"(222, 74)"
22275,3.0,"(222, 75)"
22276,19.0,"(222, 76)"
22277,12.0,"(222, 77)"
22278,21.0,"(222, 78)"
22279,11.0,"(222, 79)"
22280,9.223372036854776e+18,"(222, 80)"
22281,20.0,"(222, 81)"
22282,3.0,"(222, 82)"
22283,5.0,"(222, 83)"
22284,19.0,"(222, 84)"
22285,10.0,"(222, 85)"
22286,10.0,"(222, 86)"
22287,23.0,"(222, 87)"
22288,15.0,"(222, 88)"
22289,18.0,"(222, 89)"
22290,14.0,"(222, 90)"
22291,20.0,"(222, 91)"
22292,5.0,"(222, 92)"
22293,21.0,"(222, 93)"
22294,20.0,"(222, 94)"
22295,3.0,"(222, 95)"
22296,24.0,"(222, 96)"
22297,7.0,"(222, 97)"
22298,21.0,"(222, 98)"
22299,1.0,"(222, 99)"
22300,19.0,"(223, 0)"
22301,14.0,"(223, 1)"
22302,23.0,"(223, 2)"
22303,17.0,"(223, 3)"
22304,14.0,"(223, 4)"
22305,26.0,"(223, 5)"
22306,7.0,"(223, 6)"
22307,4.0,"(223, 7)"
22308,3.0,"(223, 8)"
22309,13.0,"(223, 9)"
22310,15.0,"(223, 10)"
22311,3.0,"(223, 11)"
22312,21.0,"(223, 12)"
22313,1.0,"(223, 13)"
22314,7.0,"(223, 14)"
22315,23.0,"(223, 15)"
22316,17.0,"(223, 16)"
22317,1.0,"(223, 17)"
22318,19.0,"(223, 18)"
22319,7.0,"(223, 19)"
22320,20.0,"(223, 20)"
22321,9.223372036854776e+18,"(223, 21)"
22322,9.0,"(223, 22)"
22323,25.0,"(223, 23)"
22324,3.0,"(223, 24)"
22325,19.0,"(223, 25)"
22326,26.0,"(223, 26)"
22327,18.0,"(223, 27)"
22328,8.0,"(223, 28)"
22329,20.0,"(223, 29)"
22330,1.0,"(223, 30)"
22331,9.223372036854776e+18,"(223, 31)"
22332,4.0,"(223, 32)"
22333,9.0,"(223, 33)"
22334,19.0,"(223, 34)"
22335,8.0,"(223, 35)"
22336,7.0,"(223, 36)"
22337,2.0,"(223, 37)"
22338,13.0,"(223, 38)"
22339,8.0,"(223, 39)"
22340,8.0,"(223, 40)"
22341,3.0,"(223, 41)"
22342,16.0,"(223, 42)"
22343,23.0,"(223, 43)"
22344,4.0,"(223, 44)"
22345,3.0,"(223, 45)"
22346,9.0,"(223, 46)"
22347,27.0,"(223, 47)"
22348,24.0,"(223, 48)"
22349,0.0,"(223, 49)"
22350,3.0,"(223, 50)"
22351,22.0,"(223, 51)"
22352,21.0,"(223, 52)"
22353,7.0,"(223, 53)"
22354,0.0,"(223, 54)"
22355,19.0,"(223, 55)"
22356,2.0,"(223, 56)"
22357,11.0,"(223, 57)"
22358,18.0,"(223, 58)"
22359,9.223372036854776e+18,"(223, 59)"
22360,19.0,"(223, 60)"
22361,3.0,"(223, 61)"
22362,13.0,"(223, 62)"
22363,9.0,"(223, 63)"
22364,17.0,"(223, 64)"
22365,9.0,"(223, 65)"
22366,10.0,"(223, 66)"
22367,21.0,"(223, 67)"
22368,22.0,"(223, 68)"
22369,1.0,"(223, 69)"
