index,forgetting_events
29210,0.0
29211,9.223372036854776e+18
29212,9.223372036854776e+18
29213,9.223372036854776e+18
29214,1.0
29215,9.223372036854776e+18
29216,1.0
29217,9.223372036854776e+18
29218,1.0
29219,9.223372036854776e+18
29220,9.223372036854776e+18
29221,0.0
29222,1.0
29223,1.0
29224,9.223372036854776e+18
29225,9.223372036854776e+18
29226,9.223372036854776e+18
29227,1.0
29228,0.0
29229,1.0
29230,9.223372036854776e+18
29231,9.223372036854776e+18
29232,9.223372036854776e+18
29233,9.223372036854776e+18
29234,9.223372036854776e+18
29235,9.223372036854776e+18
29236,9.223372036854776e+18
29237,9.223372036854776e+18
29238,1.0
29239,1.0
29240,9.223372036854776e+18
29241,1.0
29242,9.223372036854776e+18
29243,1.0
29244,9.223372036854776e+18
29245,1.0
29246,1.0
29247,9.223372036854776e+18
29248,1.0
29249,1.0
29250,9.223372036854776e+18
29251,1.0
29252,0.0
29253,9.223372036854776e+18
29254,0.0
29255,9.223372036854776e+18
29256,9.223372036854776e+18
29257,9.223372036854776e+18
29258,1.0
29259,0.0
29260,9.223372036854776e+18
29261,9.223372036854776e+18
29262,1.0
29263,0.0
29264,1.0
29265,1.0
29266,0.0
29267,9.223372036854776e+18
29268,0.0
29269,9.223372036854776e+18
29270,1.0
29271,0.0
29272,0.0
29273,9.223372036854776e+18
29274,0.0
29275,0.0
29276,9.223372036854776e+18
29277,9.223372036854776e+18
29278,1.0
29279,9.223372036854776e+18
29280,9.223372036854776e+18
29281,1.0
29282,9.223372036854776e+18
29283,0.0
29284,0.0
29285,9.223372036854776e+18
29286,0.0
29287,1.0
29288,0.0
29289,9.223372036854776e+18
29290,9.223372036854776e+18
29291,1.0
29292,0.0
29293,9.223372036854776e+18
29294,9.223372036854776e+18
29295,9.223372036854776e+18
29296,9.223372036854776e+18
29297,1.0
29298,1.0
29299,9.223372036854776e+18
29300,1.0
29301,9.223372036854776e+18
29302,1.0
29303,2.0
29304,9.223372036854776e+18
29305,0.0
29306,9.223372036854776e+18
29307,1.0
29308,0.0
29309,0.0
29310,9.223372036854776e+18
29311,1.0
29312,0.0
29313,9.223372036854776e+18
29314,1.0
29315,1.0
29316,1.0
29317,1.0
29318,9.223372036854776e+18
29319,0.0
29320,9.223372036854776e+18
29321,9.223372036854776e+18
29322,9.223372036854776e+18
29323,0.0
29324,9.223372036854776e+18
29325,0.0
29326,0.0
29327,9.223372036854776e+18
29328,1.0
29329,9.223372036854776e+18
29330,1.0
29331,9.223372036854776e+18
29332,0.0
29333,2.0
29334,9.223372036854776e+18
29335,1.0
29336,9.223372036854776e+18
29337,0.0
29338,1.0
29339,0.0
29340,1.0
29341,1.0
29342,9.223372036854776e+18
29343,9.223372036854776e+18
29344,0.0
29345,9.223372036854776e+18
29346,9.223372036854776e+18
29347,0.0
29348,9.223372036854776e+18
29349,0.0
29350,1.0
29351,9.223372036854776e+18
29352,1.0
29353,0.0
29354,9.223372036854776e+18
29355,9.223372036854776e+18
29356,1.0
29357,1.0
29358,1.0
29359,1.0
29360,9.223372036854776e+18
29361,1.0
29362,1.0
29363,1.0
29364,9.223372036854776e+18
29365,9.223372036854776e+18
29366,9.223372036854776e+18
29367,9.223372036854776e+18
29368,9.223372036854776e+18
29369,1.0
29370,0.0
29371,0.0
29372,0.0
29373,9.223372036854776e+18
29374,1.0
29375,0.0
29376,9.223372036854776e+18
29377,9.223372036854776e+18
29378,1.0
29379,1.0
29380,9.223372036854776e+18
29381,1.0
29382,9.223372036854776e+18
29383,1.0
29384,1.0
29385,9.223372036854776e+18
29386,9.223372036854776e+18
29387,9.223372036854776e+18
29388,0.0
29389,9.223372036854776e+18
29390,9.223372036854776e+18
29391,0.0
29392,0.0
29393,0.0
29394,1.0
29395,9.223372036854776e+18
29396,1.0
29397,9.223372036854776e+18
29398,1.0
29399,0.0
29400,9.223372036854776e+18
29401,1.0
29402,9.223372036854776e+18
29403,1.0
29404,9.223372036854776e+18
29405,0.0
29406,9.223372036854776e+18
29407,0.0
29408,9.223372036854776e+18
29409,1.0
29410,9.223372036854776e+18
29411,1.0
29412,1.0
29413,9.223372036854776e+18
29414,1.0
29415,2.0
29416,9.223372036854776e+18
29417,0.0
29418,9.223372036854776e+18
29419,1.0
29420,9.223372036854776e+18
29421,1.0
29422,9.223372036854776e+18
29423,9.223372036854776e+18
29424,1.0
29425,0.0
29426,0.0
29427,0.0
29428,1.0
29429,9.223372036854776e+18
29430,0.0
29431,1.0
29432,9.223372036854776e+18
29433,1.0
29434,9.223372036854776e+18
29435,1.0
29436,0.0
29437,0.0
29438,9.223372036854776e+18
29439,9.223372036854776e+18
29440,1.0
29441,9.223372036854776e+18
29442,9.223372036854776e+18
29443,9.223372036854776e+18
29444,9.223372036854776e+18
29445,9.223372036854776e+18
29446,2.0
29447,0.0
29448,2.0
29449,9.223372036854776e+18
29450,9.223372036854776e+18
29451,9.223372036854776e+18
29452,9.223372036854776e+18
29453,0.0
29454,9.223372036854776e+18
29455,1.0
29456,9.223372036854776e+18
29457,0.0
29458,9.223372036854776e+18
29459,0.0
29460,9.223372036854776e+18
29461,9.223372036854776e+18
29462,9.223372036854776e+18
29463,9.223372036854776e+18
29464,9.223372036854776e+18
29465,0.0
29466,1.0
29467,9.223372036854776e+18
29468,2.0
29469,9.223372036854776e+18
29470,1.0
29471,1.0
29472,0.0
29473,0.0
29474,9.223372036854776e+18
29475,1.0
29476,1.0
29477,1.0
29478,0.0
29479,0.0
29480,9.223372036854776e+18
29481,9.223372036854776e+18
29482,9.223372036854776e+18
29483,9.223372036854776e+18
29484,0.0
29485,0.0
29486,1.0
29487,1.0
29488,0.0
29489,1.0
29490,9.223372036854776e+18
29491,9.223372036854776e+18
29492,9.223372036854776e+18
29493,0.0
29494,9.223372036854776e+18
29495,1.0
29496,1.0
29497,9.223372036854776e+18
29498,9.223372036854776e+18
29499,0.0
29500,0.0
29501,1.0
29502,9.223372036854776e+18
29503,9.223372036854776e+18
29504,9.223372036854776e+18
29505,9.223372036854776e+18
29506,0.0
29507,1.0
29508,9.223372036854776e+18
29509,1.0
29510,1.0
29511,9.223372036854776e+18
29512,0.0
29513,9.223372036854776e+18
29514,1.0
29515,0.0
29516,9.223372036854776e+18
29517,1.0
29518,9.223372036854776e+18
29519,9.223372036854776e+18
29520,9.223372036854776e+18
29521,9.223372036854776e+18
29522,9.223372036854776e+18
29523,9.223372036854776e+18
29524,9.223372036854776e+18
29525,9.223372036854776e+18
29526,9.223372036854776e+18
29527,0.0
29528,1.0
29529,0.0
29530,1.0
29531,1.0
29532,1.0
29533,1.0
29534,9.223372036854776e+18
29535,1.0
29536,0.0
29537,0.0
29538,0.0
29539,1.0
29540,0.0
29541,1.0
29542,9.223372036854776e+18
29543,0.0
29544,9.223372036854776e+18
29545,9.223372036854776e+18
29546,9.223372036854776e+18
29547,9.223372036854776e+18
29548,1.0
29549,9.223372036854776e+18
29550,9.223372036854776e+18
29551,1.0
29552,1.0
29553,0.0
29554,1.0
29555,9.223372036854776e+18
29556,9.223372036854776e+18
29557,0.0
29558,9.223372036854776e+18
29559,0.0
29560,0.0
29561,9.223372036854776e+18
29562,9.223372036854776e+18
29563,1.0
29564,1.0
29565,1.0
29566,0.0
29567,9.223372036854776e+18
29568,1.0
29569,9.223372036854776e+18
29570,1.0
29571,9.223372036854776e+18
29572,0.0
29573,1.0
29574,1.0
29575,1.0
29576,1.0
29577,9.223372036854776e+18
29578,9.223372036854776e+18
29579,1.0
29580,9.223372036854776e+18
29581,1.0
29582,1.0
29583,9.223372036854776e+18
29584,0.0
29585,0.0
29586,1.0
29587,9.223372036854776e+18
29588,1.0
29589,9.223372036854776e+18
29590,0.0
29591,0.0
29592,1.0
29593,9.223372036854776e+18
29594,9.223372036854776e+18
29595,1.0
29596,9.223372036854776e+18
29597,1.0
29598,1.0
29599,0.0
29600,9.223372036854776e+18
29601,0.0
29602,1.0
29603,0.0
29604,0.0
29605,1.0
29606,1.0
29607,9.223372036854776e+18
29608,9.223372036854776e+18
29609,1.0
29610,9.223372036854776e+18
29611,9.223372036854776e+18
29612,1.0
29613,0.0
29614,9.223372036854776e+18
29615,0.0
29616,9.223372036854776e+18
29617,1.0
29618,9.223372036854776e+18
29619,0.0
29620,9.223372036854776e+18
29621,1.0
29622,9.223372036854776e+18
29623,9.223372036854776e+18
29624,1.0
29625,1.0
29626,1.0
29627,0.0
29628,0.0
29629,9.223372036854776e+18
29630,9.223372036854776e+18
29631,1.0
29632,9.223372036854776e+18
29633,1.0
29634,9.223372036854776e+18
29635,0.0
29636,1.0
29637,1.0
29638,9.223372036854776e+18
29639,0.0
29640,0.0
29641,0.0
29642,9.223372036854776e+18
29643,9.223372036854776e+18
29644,0.0
29645,1.0
29646,1.0
29647,1.0
29648,9.223372036854776e+18
29649,9.223372036854776e+18
29650,9.223372036854776e+18
29651,0.0
29652,9.223372036854776e+18
29653,9.223372036854776e+18
29654,0.0
29655,0.0
29656,9.223372036854776e+18
29657,9.223372036854776e+18
29658,1.0
29659,9.223372036854776e+18
29660,9.223372036854776e+18
29661,1.0
29662,9.223372036854776e+18
29663,0.0
29664,9.223372036854776e+18
29665,0.0
29666,9.223372036854776e+18
29667,9.223372036854776e+18
29668,9.223372036854776e+18
29669,1.0
29670,9.223372036854776e+18
29671,0.0
29672,1.0
29673,1.0
29674,0.0
29675,9.223372036854776e+18
29676,9.223372036854776e+18
29677,0.0
29678,0.0
29679,9.223372036854776e+18
29680,0.0
29681,1.0
29682,1.0
29683,9.223372036854776e+18
29684,9.223372036854776e+18
29685,0.0
29686,1.0
29687,9.223372036854776e+18
29688,9.223372036854776e+18
29689,0.0
29690,0.0
29691,0.0
29692,9.223372036854776e+18
29693,0.0
29694,0.0
29695,1.0
29696,0.0
29697,1.0
29698,9.223372036854776e+18
29699,1.0
29700,9.223372036854776e+18
29701,9.223372036854776e+18
29702,1.0
29703,9.223372036854776e+18
29704,0.0
29705,9.223372036854776e+18
29706,1.0
29707,9.223372036854776e+18
29708,1.0
29709,1.0
29710,9.223372036854776e+18
29711,9.223372036854776e+18
29712,1.0
29713,9.223372036854776e+18
29714,1.0
29715,1.0
29716,0.0
29717,9.223372036854776e+18
29718,9.223372036854776e+18
29719,9.223372036854776e+18
29720,0.0
29721,9.223372036854776e+18
29722,0.0
29723,1.0
29724,9.223372036854776e+18
29725,1.0
29726,0.0
29727,9.223372036854776e+18
29728,9.223372036854776e+18
29729,9.223372036854776e+18
29730,1.0
29731,1.0
29732,1.0
29733,9.223372036854776e+18
29734,1.0
29735,1.0
29736,1.0
29737,9.223372036854776e+18
29738,0.0
29739,0.0
29740,1.0
29741,1.0
29742,1.0
29743,1.0
29744,1.0
29745,9.223372036854776e+18
29746,0.0
29747,9.223372036854776e+18
29748,9.223372036854776e+18
29749,9.223372036854776e+18
29750,9.223372036854776e+18
29751,0.0
29752,0.0
29753,0.0
29754,0.0
29755,9.223372036854776e+18
29756,1.0
29757,9.223372036854776e+18
29758,1.0
29759,1.0
29760,9.223372036854776e+18
29761,1.0
29762,2.0
29763,1.0
29764,0.0
29765,1.0
29766,0.0
29767,0.0
29768,9.223372036854776e+18
29769,9.223372036854776e+18
29770,0.0
29771,0.0
29772,0.0
29773,9.223372036854776e+18
29774,0.0
29775,1.0
29776,9.223372036854776e+18
29777,9.223372036854776e+18
29778,9.223372036854776e+18
29779,1.0
29780,0.0
29781,1.0
29782,2.0
29783,1.0
29784,9.223372036854776e+18
29785,1.0
29786,1.0
29787,9.223372036854776e+18
29788,0.0
29789,9.223372036854776e+18
29790,0.0
29791,9.223372036854776e+18
29792,1.0
29793,9.223372036854776e+18
29794,0.0
29795,9.223372036854776e+18
29796,9.223372036854776e+18
29797,0.0
29798,0.0
29799,1.0
29800,9.223372036854776e+18
29801,0.0
29802,0.0
29803,9.223372036854776e+18
29804,0.0
29805,0.0
29806,1.0
29807,0.0
29808,9.223372036854776e+18
29809,9.223372036854776e+18
29810,9.223372036854776e+18
29811,2.0
29812,1.0
29813,0.0
29814,0.0
29815,1.0
29816,9.223372036854776e+18
29817,9.223372036854776e+18
29818,9.223372036854776e+18
29819,9.223372036854776e+18
29820,9.223372036854776e+18
29821,9.223372036854776e+18
29822,0.0
29823,1.0
29824,1.0
29825,9.223372036854776e+18
29826,1.0
29827,0.0
29828,9.223372036854776e+18
29829,9.223372036854776e+18
29830,9.223372036854776e+18
29831,9.223372036854776e+18
29832,9.223372036854776e+18
29833,9.223372036854776e+18
29834,9.223372036854776e+18
29835,9.223372036854776e+18
29836,1.0
29837,9.223372036854776e+18
29838,0.0
29839,0.0
29840,9.223372036854776e+18
29841,0.0
29842,9.223372036854776e+18
29843,9.223372036854776e+18
29844,1.0
29845,1.0
29846,0.0
29847,0.0
29848,9.223372036854776e+18
29849,1.0
29850,0.0
29851,0.0
29852,0.0
29853,1.0
29854,1.0
29855,9.223372036854776e+18
29856,9.223372036854776e+18
29857,9.223372036854776e+18
29858,0.0
29859,1.0
29860,9.223372036854776e+18
29861,9.223372036854776e+18
29862,1.0
29863,0.0
29864,9.223372036854776e+18
29865,9.223372036854776e+18
29866,9.223372036854776e+18
29867,1.0
29868,9.223372036854776e+18
29869,9.223372036854776e+18
29870,9.223372036854776e+18
29871,9.223372036854776e+18
29872,1.0
29873,9.223372036854776e+18
29874,0.0
29875,0.0
29876,1.0
29877,9.223372036854776e+18
29878,9.223372036854776e+18
29879,9.223372036854776e+18
29880,9.223372036854776e+18
29881,9.223372036854776e+18
29882,0.0
29883,9.223372036854776e+18
29884,0.0
29885,1.0
29886,1.0
29887,9.223372036854776e+18
29888,1.0
29889,0.0
29890,1.0
29891,9.223372036854776e+18
29892,1.0
29893,1.0
29894,0.0
29895,0.0
29896,9.223372036854776e+18
29897,1.0
29898,0.0
29899,9.223372036854776e+18
29900,1.0
29901,1.0
29902,1.0
29903,1.0
29904,1.0
29905,9.223372036854776e+18
29906,1.0
29907,1.0
29908,1.0
29909,9.223372036854776e+18
29910,1.0
29911,1.0
29912,1.0
29913,0.0
29914,0.0
29915,1.0
29916,0.0
29917,9.223372036854776e+18
29918,9.223372036854776e+18
29919,1.0
29920,1.0
29921,1.0
29922,9.223372036854776e+18
29923,9.223372036854776e+18
29924,1.0
29925,1.0
29926,0.0
29927,9.223372036854776e+18
29928,9.223372036854776e+18
29929,1.0
29930,0.0
29931,9.223372036854776e+18
29932,9.223372036854776e+18
29933,2.0
29934,1.0
29935,0.0
29936,9.223372036854776e+18
29937,0.0
29938,1.0
29939,1.0
29940,0.0
29941,1.0
29942,1.0
29943,1.0
29944,0.0
29945,9.223372036854776e+18
29946,1.0
29947,9.223372036854776e+18
29948,2.0
29949,0.0
29950,9.223372036854776e+18
29951,1.0
29952,0.0
29953,9.223372036854776e+18
29954,0.0
29955,9.223372036854776e+18
29956,0.0
29957,9.223372036854776e+18
29958,0.0
29959,9.223372036854776e+18
29960,9.223372036854776e+18
29961,9.223372036854776e+18
29962,9.223372036854776e+18
29963,9.223372036854776e+18
29964,9.223372036854776e+18
29965,1.0
29966,0.0
29967,0.0
29968,9.223372036854776e+18
29969,9.223372036854776e+18
29970,9.223372036854776e+18
29971,0.0
29972,9.223372036854776e+18
29973,1.0
29974,0.0
29975,0.0
29976,9.223372036854776e+18
29977,1.0
29978,1.0
29979,0.0
29980,9.223372036854776e+18
29981,1.0
29982,9.223372036854776e+18
29983,0.0
29984,1.0
29985,0.0
29986,1.0
29987,1.0
29988,9.223372036854776e+18
29989,9.223372036854776e+18
29990,9.223372036854776e+18
29991,1.0
29992,1.0
29993,9.223372036854776e+18
29994,0.0
29995,1.0
29996,0.0
29997,9.223372036854776e+18
29998,9.223372036854776e+18
29999,0.0
30000,9.223372036854776e+18
30001,1.0
30002,1.0
30003,1.0
30004,0.0
30005,1.0
30006,9.223372036854776e+18
30007,9.223372036854776e+18
30008,1.0
30009,9.223372036854776e+18
30010,1.0
30011,0.0
30012,0.0
30013,9.223372036854776e+18
30014,1.0
30015,9.223372036854776e+18
30016,1.0
30017,1.0
30018,1.0
30019,2.0
30020,0.0
30021,2.0
30022,9.223372036854776e+18
30023,1.0
30024,0.0
30025,1.0
30026,0.0
30027,1.0
30028,1.0
30029,0.0
30030,0.0
30031,1.0
30032,9.223372036854776e+18
30033,0.0
30034,2.0
30035,0.0
30036,1.0
30037,9.223372036854776e+18
30038,0.0
30039,9.223372036854776e+18
30040,1.0
30041,1.0
30042,1.0
30043,0.0
30044,0.0
30045,1.0
30046,9.223372036854776e+18
30047,9.223372036854776e+18
30048,0.0
30049,1.0
30050,9.223372036854776e+18
30051,9.223372036854776e+18
30052,9.223372036854776e+18
30053,0.0
30054,9.223372036854776e+18
30055,0.0
30056,9.223372036854776e+18
30057,0.0
30058,9.223372036854776e+18
30059,9.223372036854776e+18
30060,9.223372036854776e+18
30061,9.223372036854776e+18
30062,9.223372036854776e+18
30063,9.223372036854776e+18
30064,9.223372036854776e+18
30065,0.0
30066,0.0
30067,2.0
30068,9.223372036854776e+18
30069,1.0
30070,2.0
30071,0.0
30072,9.223372036854776e+18
30073,1.0
30074,9.223372036854776e+18
30075,9.223372036854776e+18
30076,2.0
30077,0.0
30078,9.223372036854776e+18
30079,9.223372036854776e+18
30080,1.0
30081,1.0
30082,0.0
30083,1.0
30084,9.223372036854776e+18
30085,0.0
30086,0.0
30087,0.0
30088,9.223372036854776e+18
30089,0.0
30090,1.0
30091,0.0
30092,0.0
30093,9.223372036854776e+18
30094,0.0
30095,9.223372036854776e+18
30096,1.0
30097,9.223372036854776e+18
30098,0.0
30099,1.0
30100,9.223372036854776e+18
30101,9.223372036854776e+18
30102,1.0
30103,9.223372036854776e+18
30104,0.0
30105,9.223372036854776e+18
30106,1.0
30107,1.0
30108,9.223372036854776e+18
30109,1.0
30110,1.0
30111,9.223372036854776e+18
30112,9.223372036854776e+18
30113,9.223372036854776e+18
30114,0.0
30115,9.223372036854776e+18
30116,1.0
30117,1.0
30118,0.0
30119,1.0
30120,9.223372036854776e+18
30121,1.0
30122,9.223372036854776e+18
30123,0.0
30124,0.0
30125,9.223372036854776e+18
30126,9.223372036854776e+18
30127,1.0
30128,1.0
30129,9.223372036854776e+18
30130,1.0
30131,9.223372036854776e+18
30132,0.0
30133,0.0
30134,9.223372036854776e+18
30135,2.0
30136,1.0
30137,1.0
30138,1.0
30139,9.223372036854776e+18
30140,9.223372036854776e+18
30141,1.0
30142,1.0
30143,9.223372036854776e+18
30144,9.223372036854776e+18
30145,9.223372036854776e+18
30146,9.223372036854776e+18
30147,1.0
30148,9.223372036854776e+18
30149,1.0
30150,1.0
30151,9.223372036854776e+18
30152,9.223372036854776e+18
30153,9.223372036854776e+18
30154,0.0
30155,1.0
30156,9.223372036854776e+18
30157,9.223372036854776e+18
30158,9.223372036854776e+18
30159,0.0
30160,9.223372036854776e+18
30161,1.0
30162,9.223372036854776e+18
30163,1.0
30164,1.0
30165,9.223372036854776e+18
30166,1.0
30167,9.223372036854776e+18
30168,0.0
30169,0.0
30170,9.223372036854776e+18
30171,9.223372036854776e+18
30172,9.223372036854776e+18
30173,1.0
30174,9.223372036854776e+18
30175,0.0
30176,9.223372036854776e+18
30177,9.223372036854776e+18
30178,1.0
30179,9.223372036854776e+18
30180,9.223372036854776e+18
30181,1.0
30182,9.223372036854776e+18
30183,1.0
30184,0.0
30185,9.223372036854776e+18
30186,9.223372036854776e+18
30187,1.0
30188,9.223372036854776e+18
30189,9.223372036854776e+18
30190,1.0
30191,9.223372036854776e+18
30192,9.223372036854776e+18
30193,9.223372036854776e+18
30194,9.223372036854776e+18
30195,9.223372036854776e+18
30196,1.0
30197,9.223372036854776e+18
30198,9.223372036854776e+18
30199,9.223372036854776e+18
30200,9.223372036854776e+18
30201,9.223372036854776e+18
30202,9.223372036854776e+18
30203,0.0
30204,9.223372036854776e+18
30205,9.223372036854776e+18
30206,9.223372036854776e+18
30207,9.223372036854776e+18
30208,0.0
30209,9.223372036854776e+18
30210,0.0
30211,2.0
30212,1.0
30213,9.223372036854776e+18
30214,9.223372036854776e+18
30215,1.0
30216,1.0
30217,1.0
30218,9.223372036854776e+18
30219,9.223372036854776e+18
30220,1.0
30221,0.0
30222,9.223372036854776e+18
30223,9.223372036854776e+18
30224,1.0
30225,0.0
30226,0.0
30227,1.0
30228,9.223372036854776e+18
30229,1.0
30230,1.0
30231,9.223372036854776e+18
30232,0.0
30233,1.0
30234,2.0
30235,1.0
30236,9.223372036854776e+18
30237,1.0
30238,1.0
30239,1.0
30240,9.223372036854776e+18
30241,1.0
30242,9.223372036854776e+18
30243,0.0
30244,1.0
30245,0.0
30246,1.0
30247,1.0
30248,0.0
30249,0.0
30250,9.223372036854776e+18
30251,9.223372036854776e+18
30252,0.0
30253,1.0
30254,1.0
30255,1.0
30256,1.0
30257,9.223372036854776e+18
30258,1.0
30259,0.0
30260,0.0
30261,1.0
30262,0.0
30263,9.223372036854776e+18
30264,0.0
30265,9.223372036854776e+18
30266,9.223372036854776e+18
30267,9.223372036854776e+18
30268,9.223372036854776e+18
30269,9.223372036854776e+18
30270,9.223372036854776e+18
30271,1.0
30272,1.0
30273,0.0
30274,0.0
30275,9.223372036854776e+18
30276,9.223372036854776e+18
30277,9.223372036854776e+18
30278,1.0
30279,1.0
30280,1.0
30281,2.0
30282,9.223372036854776e+18
30283,1.0
30284,1.0
30285,0.0
30286,1.0
30287,1.0
30288,9.223372036854776e+18
30289,9.223372036854776e+18
30290,1.0
30291,9.223372036854776e+18
30292,0.0
30293,0.0
30294,0.0
30295,9.223372036854776e+18
30296,1.0
30297,1.0
30298,1.0
30299,0.0
30300,9.223372036854776e+18
30301,1.0
30302,0.0
30303,0.0
30304,1.0
30305,9.223372036854776e+18
30306,0.0
30307,1.0
30308,0.0
30309,1.0
30310,9.223372036854776e+18
30311,9.223372036854776e+18
30312,1.0
30313,1.0
30314,0.0
30315,1.0
30316,1.0
30317,9.223372036854776e+18
30318,9.223372036854776e+18
30319,9.223372036854776e+18
30320,1.0
30321,9.223372036854776e+18
30322,1.0
30323,9.223372036854776e+18
30324,9.223372036854776e+18
30325,9.223372036854776e+18
30326,0.0
30327,9.223372036854776e+18
30328,2.0
30329,1.0
30330,9.223372036854776e+18
30331,1.0
30332,9.223372036854776e+18
30333,9.223372036854776e+18
30334,9.223372036854776e+18
30335,9.223372036854776e+18
30336,9.223372036854776e+18
30337,1.0
30338,9.223372036854776e+18
30339,9.223372036854776e+18
30340,0.0
30341,1.0
30342,9.223372036854776e+18
30343,9.223372036854776e+18
30344,0.0
30345,9.223372036854776e+18
30346,9.223372036854776e+18
30347,9.223372036854776e+18
30348,1.0
30349,1.0
30350,0.0
30351,9.223372036854776e+18
30352,1.0
30353,9.223372036854776e+18
30354,0.0
30355,9.223372036854776e+18
30356,9.223372036854776e+18
30357,0.0
30358,1.0
30359,9.223372036854776e+18
30360,9.223372036854776e+18
30361,0.0
30362,0.0
30363,9.223372036854776e+18
30364,9.223372036854776e+18
30365,1.0
30366,9.223372036854776e+18
30367,9.223372036854776e+18
30368,1.0
30369,0.0
30370,9.223372036854776e+18
30371,1.0
30372,0.0
30373,1.0
30374,1.0
30375,9.223372036854776e+18
30376,0.0
30377,1.0
30378,1.0
30379,1.0
30380,2.0
30381,9.223372036854776e+18
30382,1.0
30383,9.223372036854776e+18
30384,9.223372036854776e+18
30385,0.0
30386,9.223372036854776e+18
30387,1.0
30388,1.0
30389,9.223372036854776e+18
30390,1.0
30391,1.0
30392,0.0
30393,9.223372036854776e+18
30394,0.0
30395,1.0
30396,0.0
30397,1.0
30398,1.0
30399,9.223372036854776e+18
30400,9.223372036854776e+18
30401,1.0
30402,1.0
30403,1.0
30404,0.0
30405,1.0
30406,9.223372036854776e+18
30407,0.0
30408,0.0
30409,9.223372036854776e+18
30410,0.0
30411,1.0
30412,9.223372036854776e+18
30413,1.0
30414,1.0
30415,9.223372036854776e+18
30416,1.0
30417,9.223372036854776e+18
30418,9.223372036854776e+18
30419,1.0
30420,1.0
30421,9.223372036854776e+18
30422,1.0
30423,1.0
30424,9.223372036854776e+18
30425,9.223372036854776e+18
30426,9.223372036854776e+18
30427,9.223372036854776e+18
30428,9.223372036854776e+18
30429,0.0
30430,9.223372036854776e+18
30431,0.0
30432,9.223372036854776e+18
30433,0.0
30434,0.0
30435,9.223372036854776e+18
30436,9.223372036854776e+18
30437,0.0
30438,1.0
30439,0.0
30440,1.0
30441,9.223372036854776e+18
30442,9.223372036854776e+18
30443,0.0
30444,9.223372036854776e+18
30445,9.223372036854776e+18
30446,0.0
30447,0.0
30448,1.0
30449,1.0
30450,9.223372036854776e+18
30451,1.0
30452,9.223372036854776e+18
30453,1.0
30454,1.0
30455,1.0
30456,1.0
30457,9.223372036854776e+18
30458,0.0
30459,9.223372036854776e+18
30460,1.0
30461,9.223372036854776e+18
30462,9.223372036854776e+18
30463,1.0
30464,1.0
30465,9.223372036854776e+18
30466,1.0
30467,0.0
30468,9.223372036854776e+18
30469,1.0
30470,1.0
30471,1.0
30472,0.0
30473,0.0
30474,1.0
30475,9.223372036854776e+18
30476,9.223372036854776e+18
30477,9.223372036854776e+18
30478,1.0
30479,0.0
30480,9.223372036854776e+18
30481,1.0
30482,9.223372036854776e+18
30483,1.0
30484,9.223372036854776e+18
30485,1.0
30486,1.0
30487,9.223372036854776e+18
30488,0.0
30489,2.0
30490,9.223372036854776e+18
30491,0.0
30492,9.223372036854776e+18
30493,9.223372036854776e+18
30494,0.0
30495,9.223372036854776e+18
30496,0.0
30497,0.0
30498,0.0
30499,9.223372036854776e+18
30500,1.0
30501,9.223372036854776e+18
30502,9.223372036854776e+18
30503,1.0
30504,2.0
30505,1.0
30506,9.223372036854776e+18
30507,9.223372036854776e+18
30508,1.0
30509,1.0
30510,9.223372036854776e+18
30511,1.0
30512,0.0
30513,1.0
30514,0.0
30515,0.0
30516,0.0
30517,9.223372036854776e+18
30518,9.223372036854776e+18
30519,9.223372036854776e+18
30520,9.223372036854776e+18
30521,9.223372036854776e+18
30522,9.223372036854776e+18
30523,9.223372036854776e+18
30524,1.0
30525,1.0
30526,0.0
30527,9.223372036854776e+18
30528,9.223372036854776e+18
30529,2.0
30530,0.0
30531,9.223372036854776e+18
30532,0.0
30533,2.0
30534,0.0
30535,9.223372036854776e+18
30536,9.223372036854776e+18
30537,9.223372036854776e+18
30538,1.0
30539,0.0
30540,1.0
30541,9.223372036854776e+18
30542,1.0
30543,9.223372036854776e+18
30544,0.0
30545,9.223372036854776e+18
30546,9.223372036854776e+18
30547,9.223372036854776e+18
30548,1.0
30549,9.223372036854776e+18
30550,9.223372036854776e+18
30551,1.0
30552,1.0
30553,0.0
30554,0.0
30555,9.223372036854776e+18
30556,0.0
30557,1.0
30558,9.223372036854776e+18
30559,1.0
30560,9.223372036854776e+18
30561,9.223372036854776e+18
30562,0.0
30563,0.0
30564,9.223372036854776e+18
30565,9.223372036854776e+18
30566,1.0
30567,9.223372036854776e+18
30568,9.223372036854776e+18
30569,9.223372036854776e+18
30570,9.223372036854776e+18
30571,9.223372036854776e+18
30572,9.223372036854776e+18
30573,9.223372036854776e+18
30574,9.223372036854776e+18
30575,9.223372036854776e+18
30576,9.223372036854776e+18
30577,0.0
30578,9.223372036854776e+18
30579,1.0
30580,1.0
30581,1.0
30582,9.223372036854776e+18
30583,1.0
30584,9.223372036854776e+18
30585,0.0
30586,9.223372036854776e+18
30587,9.223372036854776e+18
30588,0.0
30589,9.223372036854776e+18
30590,9.223372036854776e+18
30591,0.0
30592,1.0
30593,0.0
30594,0.0
30595,0.0
30596,9.223372036854776e+18
30597,9.223372036854776e+18
30598,1.0
30599,1.0
30600,1.0
30601,0.0
30602,0.0
30603,9.223372036854776e+18
30604,9.223372036854776e+18
